id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,number_of_reviews
737503428316362770,Centro,Justicia,40.4237618,-3.6958326,Entire home/apt,278.0,154
737629096765246855,Chamberí,Arapiles,40.43343,-3.70557,Private room,48.0,2
737637370668799404,Carabanchel,Comillas,40.39284,-3.71356,Entire home/apt,78.0,80
738151274770493614,Chamberí,Vallehermoso,40.44017,-3.71256,Entire home/apt,85.0,18
738263345296167274,Usera,Pradolongo,40.38222,-3.70757,Private room,36.0,191
738336673168423745,Retiro,Jerónimos,40.40821260000001,-3.6821758,Private room,72.0,172
738379751277651575,Retiro,Jerónimos,40.40713,-3.68193,Private room,76.0,162
738440425037414963,Centro,Cortes,40.4151568,-3.6995694,Entire home/apt,332.0,60
739050293075807067,San Blas - Canillejas,Simancas,40.4409191,-3.6263415,Entire home/apt,95.0,194
739614807374803251,Chamartín,Prosperidad,40.44233,-3.67239,Entire home/apt,120.0,55
739638372124970704,Centro,Sol,40.41708,-3.70235,Entire home/apt,128.0,130
739667513363311613,Retiro,Estrella,40.4188973,-3.668948,Entire home/apt,224.0,12
739677328808839049,Retiro,Estrella,40.4188973,-3.668948,Entire home/apt,304.0,6
739696680818910503,Retiro,Estrella,40.4188973,-3.668948,Entire home/apt,324.0,5
739754967717226092,Hortaleza,Valdefuentes,40.48198,-3.63267,Entire home/apt,749.0,3
739782154340359571,Barajas,Alameda de Osuna,40.46003,-3.58774,Private room,65.0,98
739826562933113599,Carabanchel,Comillas,40.39793,-3.71383,Entire home/apt,95.0,12
739836127777170622,Villa de Vallecas,Casco Histórico de Vallecas,40.3734,-3.62974,Private room,35.0,83
739836312038217242,Centro,Palacio,40.4128,-3.71361,Entire home/apt,182.0,56
739902398685533933,Centro,Cortes,40.4192031,-3.698718199999999,Entire home/apt,245.0,7
740241916574543971,Arganzuela,Delicias,40.40023,-3.69757,Entire home/apt,95.0,44
740260158818957901,Chamartín,Prosperidad,40.44453,-3.67109,Entire home/apt,148.0,96
740616990047263822,Latina,Puerta del Angel,40.41315,-3.72879,Entire home/apt,92.0,160
741032015444168789,Centro,Justicia,40.420405805557934,-3.701346261667712,Entire home/apt,264.0,34
741052749751923950,Centro,Sol,40.42006,-3.70285,Entire home/apt,216.0,33
741052847883738627,Centro,Sol,40.41843442828216,-3.702728220219968,Entire home/apt,198.0,54
741089674329591694,Centro,Universidad,40.42189,-3.70154,Entire home/apt,201.0,13
741115114967284775,Salamanca,Lista,40.43143,-3.67411,Entire home/apt,185.0,0
741196867344614807,Centro,Embajadores,40.4115343,-3.7066662,Entire home/apt,120.0,64
741206291093642281,Centro,Embajadores,40.40886,-3.70052,Entire home/apt,69.0,158
741293814473439791,Usera,Zofío,40.38504,-3.717,Entire home/apt,113.0,63
741295930101134488,Centro,Universidad,40.425952,-3.7077168,Entire home/apt,176.0,75
741696768837125035,Hortaleza,Canillas,40.46464,-3.64722,Entire home/apt,96.0,16
741740529326895518,Centro,Justicia,40.423486,-3.6993623,Entire home/apt,309.0,5
741779116176182569,Centro,Universidad,40.422969,-3.7014368,Entire home/apt,91.0,110
742387077022694190,Salamanca,Recoletos,40.42797,-3.6865,Entire home/apt,90.0,77
742446580111195668,Retiro,Ibiza,40.4204,-3.67631,Entire home/apt,123.0,73
742447230889507354,Salamanca,Lista,40.42984,-3.67866,Entire home/apt,172.0,4
742533504106741714,Centro,Embajadores,40.41255,-3.70648,Entire home/apt,389.0,124
742574053285336807,Salamanca,Goya,40.42489,-3.67129,Entire home/apt,155.0,0
742600788928804131,Centro,Universidad,40.4233877,-3.706795099999999,Entire home/apt,65.0,45
743009011280342124,Centro,Embajadores,40.40758,-3.70006,Entire home/apt,175.0,10
743558869606652202,Moncloa - Aravaca,Valdezarza,40.46442,-3.72334,Entire home/apt,84.0,7
743925348122101227,San Blas - Canillejas,Simancas,40.438214,-3.636358,Entire home/apt,105.0,69
744005210080743389,San Blas - Canillejas,Arcos,40.42771843713461,-3.6141797527670856,Private room,40.0,72
744105882375056385,Centro,Palacio,40.41481384659608,-3.710521034158565,Private room,76.0,57
744168283191639751,Centro,Embajadores,40.40718,-3.70207,Entire home/apt,96.0,170
744603561762354477,San Blas - Canillejas,Simancas,40.43084,-3.62425,Entire home/apt,53.0,75
744621420882676722,Arganzuela,Palos de Moguer,40.4061,-3.69715,Entire home/apt,206.0,173
744669249932086265,Arganzuela,Acacias,40.40093,-3.7008,Entire home/apt,103.0,89
744689499709043654,Centro,Cortes,40.41308,-3.69604,Entire home/apt,109.0,167
744865540898445597,Centro,Palacio,40.41783,-3.71237,Private room,52.0,71
744948878673895840,Centro,Embajadores,40.4130825,-3.7036335,Entire home/apt,433.0,87
745356639876253987,Tetuán,Valdeacederas,40.46474,-3.70315,Entire home/apt,108.0,33
745357430741638105,Moncloa - Aravaca,Valdezarza,40.45981,-3.71143,Entire home/apt,119.0,18
745360089177979182,Carabanchel,Vista Alegre,40.38542,-3.73878,Entire home/apt,117.0,136
745398381582090260,Carabanchel,Vista Alegre,40.38541,-3.73837,Entire home/apt,130.0,146
745409828572468869,Centro,Embajadores,40.4130169,-3.702557799999999,Entire home/apt,133.0,10
745544766565873961,Chamberí,Trafalgar,40.43159,-3.70335,Entire home/apt,130.0,28
745598077844440619,Usera,Moscardó,40.38523021621889,-3.7126949429512015,Private room,40.0,21
746039664594420842,Chamberí,Gaztambide,40.4346,-3.71709,Private room,58.0,108
746081961649176972,Salamanca,Goya,40.42858768266655,-3.677621970235783,Entire home/apt,100.0,16
746152039601357021,Centro,Sol,40.4185,-3.70661,Entire home/apt,143.0,119
746180391180216191,Centro,Palacio,40.4228,-3.71104,Entire home/apt,128.0,34
746305488900931070,Latina,Aguilas,40.3823154,-3.7639873,Entire home/apt,139.0,50
746315408697314534,Centro,Sol,40.41483,-3.70297,Entire home/apt,189.0,14
746341936747901627,Chamberí,Almagro,40.4336,-3.69355,Entire home/apt,210.0,65
746730426815124236,Centro,Embajadores,40.40942,-3.69904,Entire home/apt,113.0,96
746776317727696427,Moratalaz,Pavones,40.3960090118706,-3.634992018342018,Entire home/apt,125.0,7
746802997737578937,Hortaleza,Pinar del Rey,40.4711,-3.64583,Private room,47.0,2
747012670680388001,Retiro,Pacífico,40.4049111,-3.6755919,Entire home/apt,168.0,10
747151525314385581,Centro,Sol,40.4192966,-3.7079249,Entire home/apt,125.0,250
748392739923041480,Chamberí,Vallehermoso,40.44265686751288,-3.7125581502914433,Private room,43.0,82
748613277176266249,Tetuán,Castillejos,40.4591055,-3.6919878,Entire home/apt,79.0,62
749296591004141131,Centro,Sol,40.41667,-3.70334,Entire home/apt,140.0,9
749845266915751242,Latina,Puerta del Angel,40.40907914669774,-3.738857544958592,Private room,37.0,240
749848047423042115,Retiro,Pacífico,40.40196406080863,-3.675336129963398,Entire home/apt,105.0,81
749891646339863226,Centro,Palacio,40.41113,-3.7121,Entire home/apt,100.0,139
749939533815913601,Ciudad Lineal,Ventas,40.4270413,-3.6542428,Entire home/apt,207.0,82
749944387202007594,Carabanchel,San Isidro,40.3964031,-3.7239742,Private room,950.0,115
750553940556219390,Centro,Palacio,40.41636,-3.71059,Private room,130.0,27
750560470592618163,San Blas - Canillejas,Rejas,40.44478,-3.5828,Entire home/apt,89.0,448
751123997351610650,Ciudad Lineal,Quintana,40.43878,-3.64189,Entire home/apt,129.0,91
751303070649219042,Centro,Universidad,40.4276,-3.70669,Entire home/apt,104.0,0
751362039916267906,Centro,Palacio,40.41279,-3.7102,Private room,32.0,2
751423888310415639,Latina,Puerta del Angel,40.41315,-3.72592,Entire home/apt,45.0,57
751524433848429927,Retiro,Pacífico,40.40395,-3.67597,Entire home/apt,179.0,0
751524672009749082,Retiro,Pacífico,40.40438,-3.67474,Entire home/apt,200.0,1
751552070591734763,Centro,Embajadores,40.40935,-3.70424,Private room,83.0,13
751893387890381726,Centro,Palacio,40.41273,-3.70848,Entire home/apt,119.0,22
751978523640104386,Chamberí,Trafalgar,40.43085,-3.69927,Entire home/apt,209.0,7
752032415401032239,Chamberí,Rios Rosas,40.439,-3.69972,Private room,70.0,0
752064377354436747,Retiro,Pacífico,40.4049111,-3.6755919,Entire home/apt,181.0,1
752108433226649486,Arganzuela,Imperial,40.4088399,-3.7170414,Private room,177.0,0
752549917021807458,Centro,Sol,40.41675,-3.70731,Entire home/apt,159.0,196
752802833980590013,Carabanchel,Opañel,40.3904623,-3.721632,Entire home/apt,105.0,8
753388245514744021,Latina,Lucero,40.4034653,-3.7593626,Private room,25.0,84
753844746483868418,Retiro,Pacífico,40.40411,-3.67563,Private room,49.0,0
754080479547306880,Centro,Universidad,40.42423,-3.70313,Entire home/apt,184.0,0
754275864171799122,Centro,Palacio,40.41236,-3.71242,Entire home/apt,69.0,89
754485446815937753,Puente de Vallecas,San Diego,40.38812,-3.66901,Private room,48.0,23
754783849152900264,Centro,Justicia,40.42154,-3.69951,Entire home/apt,59.0,89
754866527586530174,Retiro,Pacífico,40.404898,-3.683182,Private room,101.0,162
754885707622552272,Centro,Palacio,40.42103,-3.71005,Entire home/apt,186.0,81
755115472714831255,Chamberí,Trafalgar,40.43224,-3.70052,Private room,160.0,0
755455239409869262,Centro,Palacio,40.41113,-3.70916,Entire home/apt,115.0,168
755481871434408808,Chamberí,Arapiles,40.43267,-3.70618,Private room,48.0,4
755579155114411377,Retiro,Pacífico,40.40547,-3.67603,Private room,44.0,16
755603886973372581,Carabanchel,San Isidro,40.39754,-3.73317,Entire home/apt,75.0,71
755655359202420425,Carabanchel,San Isidro,40.39791,-3.7348,Entire home/apt,75.0,89
755661936131139274,Centro,Palacio,40.4162405,-3.7113125,Entire home/apt,131.0,38
755862272697146865,Ciudad Lineal,San Pascual,40.44079,-3.64981,Private room,34.0,184
756310557495927693,Centro,Universidad,40.42028,-3.70343,Entire home/apt,177.0,76
756340900864090136,Centro,Sol,40.41914,-3.70268,Entire home/apt,303.0,93
756377533967378460,Ciudad Lineal,Quintana,40.43359,-3.64723,Private room,20.0,142
756424327285814521,Salamanca,Recoletos,40.42476774301176,-3.6835059901364944,Entire home/apt,195.0,0
756424554330875138,Tetuán,Castillejos,40.46369,-3.69378,Entire home/apt,170.0,83
756426155796403360,Tetuán,Castillejos,40.46213,-3.69598,Entire home/apt,165.0,11
756426320909391009,Tetuán,Castillejos,40.46402,-3.69565,Entire home/apt,174.0,7
756931696250891867,Centro,Sol,40.41637,-3.70403,Entire home/apt,519.0,115
756932942859780067,Centro,Palacio,40.41491,-3.7119,Entire home/apt,146.0,97
756967009215014135,Tetuán,Bellas Vistas,40.45157,-3.70686,Entire home/apt,82.0,15
756967474169278126,Centro,Palacio,40.40994,-3.71244,Entire home/apt,130.0,101
756988165395288399,Centro,Justicia,40.4253212,-3.6980498,Entire home/apt,117.0,135
757016684568135760,Moncloa - Aravaca,Argüelles,40.42730359999999,-3.714145499999999,Entire home/apt,178.0,2
757019208794100299,Chamartín,Castilla,40.4716342,-3.6736876,Entire home/apt,200.0,7
757044913739928657,Salamanca,Recoletos,40.42565,-3.68482,Entire home/apt,130.0,1
757149211588970610,Centro,Sol,40.41622,-3.70086,Private room,63.0,133
757150296765704562,Chamberí,Vallehermoso,40.4425615,-3.7141857,Entire home/apt,67.0,8
757673133198002648,Centro,Embajadores,40.4131278,-3.7047039,Private room,135.0,260
757790127013172621,Ciudad Lineal,Quintana,40.44097,-3.64018,Private room,1500.0,2
757795159868867707,Centro,Embajadores,40.41016,-3.69864,Entire home/apt,90.0,107
757831359167136642,Centro,Embajadores,40.40986,-3.69801,Entire home/apt,55.0,0
757915800983574665,Tetuán,Bellas Vistas,40.45175,-3.70661,Entire home/apt,54.0,0
758004952449186583,Centro,Embajadores,40.40976026011286,-3.704069964587689,Entire home/apt,98.0,246
758107719344466850,Usera,Orcasitas,40.36934,-3.70639,Private room,30.0,97
758688763499963878,Centro,Embajadores,40.41117,-3.70217,Entire home/apt,112.0,69
759181671875022790,Centro,Embajadores,40.41185302437879,-3.702282884135201,Entire home/apt,196.0,165
759226954404293221,Centro,Embajadores,40.4130169,-3.702557799999999,Entire home/apt,133.0,20
759237331061500408,Centro,Embajadores,40.4130169,-3.702557799999999,Entire home/apt,155.0,51
759247955542290034,Latina,Lucero,40.40330804221375,-3.747325614094734,Entire home/apt,70.0,83
759419948772454759,Tetuán,Cuatro Caminos,40.44856416486021,-3.702814020216465,Private room,170.0,3
759809970088691075,Chamberí,Trafalgar,40.43433,-3.70324,Private room,50.0,4
759844531657133121,Retiro,Pacífico,40.40666,-3.68835,Entire home/apt,218.0,32
759952415215257123,Chamberí,Almagro,40.43545,-3.69271,Entire home/apt,363.0,0
759985289924897680,Tetuán,Castillejos,40.45963,-3.69406,Entire home/apt,117.0,1
759998650823946526,Salamanca,Guindalera,40.43499,-3.66486,Entire home/apt,160.0,1
760012088362788801,Salamanca,Recoletos,40.42729,-3.6863,Entire home/apt,91.0,43
760016559554235368,Centro,Cortes,40.41511544871108,-3.70229160514904,Entire home/apt,585.0,112
760024305187777509,Centro,Cortes,40.4150501,-3.702229376721189,Entire home/apt,264.0,101
760066334345833822,Chamberí,Almagro,40.43255,-3.69747,Entire home/apt,171.0,64
760072959562514784,Centro,Cortes,40.41524,-3.70173,Entire home/apt,157.0,34
760092902401877574,Salamanca,Recoletos,40.42245,-3.68888,Entire home/apt,146.0,159
760532884492573092,Tetuán,Valdeacederas,40.46861,-3.70585,Entire home/apt,78.0,11
760546596959006058,Tetuán,Valdeacederas,40.46935,-3.70648,Entire home/apt,98.0,14
760587374972973746,Tetuán,Bellas Vistas,40.44971,-3.70612,Entire home/apt,108.0,47
760622894781090264,Centro,Embajadores,40.41242,-3.7021,Entire home/apt,112.0,46
760634214997391770,Retiro,Pacífico,40.40484,-3.6764,Entire home/apt,120.0,6
760670761351939310,Chamartín,Nueva España,40.4634341,-3.6874989,Entire home/apt,182.0,0
760671410203649086,Salamanca,Goya,40.42499,-3.67506,Entire home/apt,338.0,66
760769365084581130,Fuencarral - El Pardo,Valverde,40.4922,-3.68973,Entire home/apt,63.0,0
760806944791157233,Tetuán,Bellas Vistas,40.45522,-3.70655,Private room,50.0,10
761261866476528079,San Blas - Canillejas,Simancas,40.42896,-3.62735,Private room,24.0,188
761355468298953639,Puente de Vallecas,Entrevías,40.38485,-3.67152,Entire home/apt,65.0,235
761374326407936771,Centro,Justicia,40.42566,-3.6936,Entire home/apt,307.0,116
761376283188579731,Centro,Cortes,40.41881,-3.69842,Entire home/apt,143.0,59
761421837685818094,Centro,Cortes,40.4148661,-3.702563199999999,Entire home/apt,92.0,96
761453923132173613,Salamanca,Recoletos,40.42248730000001,-3.688633,Entire home/apt,225.0,0
761547532155143210,Chamartín,Hispanoamérica,40.45384,-3.68173,Entire home/apt,193.0,39
761653284786141862,Centro,Justicia,40.42120126784657,-3.6980459576721136,Entire home/apt,58.0,101
761920163501703516,Centro,Embajadores,40.408845,-3.7024479,Entire home/apt,106.0,8
762026406090337270,Salamanca,Castellana,40.43723,-3.68173,Entire home/apt,279.0,120
762039508043521659,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,279.0,93
762046376693962531,Chamberí,Almagro,40.43804,-3.69339,Entire home/apt,152.0,0
762051805213123207,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,264.0,61
762055831832650376,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,294.0,90
762061549400224130,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,257.0,80
762063767291117298,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,260.0,97
762065565228367638,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,260.0,96
762068939222908479,Salamanca,Lista,40.43571,-3.67809,Entire home/apt,260.0,48
762069908906232360,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,255.0,127
762070837694582513,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,260.0,55
762125863359182611,Chamberí,Rios Rosas,40.4387338,-3.7007794,Entire home/apt,302.0,3
762151501613536668,Arganzuela,Acacias,40.40085,-3.70118,Entire home/apt,120.0,102
762266349255584133,Centro,Embajadores,40.40973,-3.70754,Private room,66.0,115
762747804578244934,Centro,Sol,40.41731,-3.70093,Entire home/apt,136.0,148
762761282454919115,Centro,Sol,40.41873,-3.70129,Entire home/apt,121.0,136
762830525067239371,Chamberí,Rios Rosas,40.43817,-3.69275,Entire home/apt,127.0,1
762844050954238088,Centro,Embajadores,40.4130169,-3.702557799999999,Entire home/apt,124.0,29
762929849174616439,Arganzuela,Palos de Moguer,40.40665140000001,-3.6927134,Entire home/apt,122.0,24
763044850080745507,Moncloa - Aravaca,Argüelles,40.43192699999999,-3.7179449,Entire home/apt,155.0,171
763067470170076672,Latina,Lucero,40.40241,-3.74679,Entire home/apt,68.0,136
763547903539228680,Centro,Universidad,40.42046,-3.70204,Private room,107.0,48
763552466485021138,Centro,Universidad,40.42129,-3.70206,Private room,105.0,66
763576668396906832,Centro,Justicia,40.4207944,-3.7011758,Private room,76.0,50
763579588871240408,Arganzuela,Imperial,40.40534,-3.71365,Private room,75.0,4
763667064936630763,Puente de Vallecas,Numancia,40.4009404,-3.6665425,Entire home/apt,96.0,3
764338564093225531,Puente de Vallecas,San Diego,40.39475830313141,-3.6646465467743377,Entire home/apt,136.0,3
764531682066173097,Centro,Justicia,40.42476,-3.69956,Entire home/apt,120.0,89
764699445386709702,Centro,Sol,40.41845,-3.70724,Entire home/apt,130.0,105
765052618974706482,San Blas - Canillejas,Canillejas,40.44617,-3.60988,Private room,35.0,102
765087124598754610,Retiro,Pacífico,40.40510765655602,-3.678935311639413,Entire home/apt,236.0,120
765145768344002773,Chamberí,Rios Rosas,40.438968,-3.694061,Entire home/apt,243.0,5
765153322574284764,Chamartín,Ciudad Jardín,40.44554,-3.67282,Entire home/apt,135.0,110
765210160753747757,Salamanca,Goya,40.42306,-3.67787,Entire home/apt,162.0,15
765605967021361107,Chamartín,Nueva España,40.45990873577901,-3.6739768989501953,Private room,69.0,0
765746085101011966,Salamanca,Recoletos,40.42186,-3.68904,Entire home/apt,135.0,40
765943159131784110,Salamanca,Recoletos,40.4284,-3.68356,Entire home/apt,79.0,0
765953689149997957,Centro,Universidad,40.42743,-3.70829,Entire home/apt,950.0,147
765993070121914764,Centro,Justicia,40.42083,-3.70021,Entire home/apt,115.0,15
766351246201115308,Chamberí,Almagro,40.43714,-3.69831,Entire home/apt,202.0,1
766386416281926211,Tetuán,Berruguete,40.46033,-3.70713,Entire home/apt,45.0,0
766416134205660878,Tetuán,Cuatro Caminos,40.4557882,-3.694888,Entire home/apt,227.0,1
766662694842475071,Centro,Embajadores,40.4118,-3.70477,Entire home/apt,126.0,53
